book	chapter	verse	suz_sentence	npi_sentence	alignment_type	confidence_signal
ACT	27	3	मिनु मेकोपुकीमी पावल कली रिम्‍शो पाम्‍तेक्‍म।		1:0	length_only
ACT	27	4	मारदे हना फश गिवारमी आइदी लां लचा मगेव।		1:0	length_only
ACT	27	8	मेको लासेया सहर आ नेक्‍था सेल्‍शो बाक्‍त।		1:0	length_only
ACT	27	9		हामीले ज्यादै धेरै समय लगायौँ ।	0:1	length_only
ACT	27	17		त्यसैले, तिनीहरूले लङ्गरहरू झारिदिए, र जहाज आफैँ तैरन थाल्यो ।	0:1	length_only
ACT	27	22	जहाज ला जाम्‍शा लाइब, दे तुइक्‍ताक्‍ङ।		1:0	length_only
ACT	27	33		जब बिहानको हुनै लागेको थियो, पावलले ती सबैलाई खाना खान बिन्ती गरे ।	0:1	length_only
ACT	27	34	मोपतीके मुल इच्‍ची खोइ जय।		1:0	length_only
ACT	27	34	मिनु बोल ताइनय।		1:0	length_only
ACT	27	41		तर प्रचण्ड बतासको कारणले जहाजको पछाडिको भाग भाँचिन सुरु भयो ।	0:1	length_only
ACT	27	43	कप्‍तानमी चहिं “पावल कली मसाइक्‍थु ब्रोंइचा गेचा” दे आ थुं फ्रेंशो बाक्‍माक्‍त।		1:0	length_only
ACT	28	2	मोपतीके मेकोपुकीमी मी मुइश्‍शा थेरपाइक्‍तीकी।		1:0	length_only
ACT	28	11	मेको टापुमी महिना सां सम्‍म बाक्‍तक।		1:0	length_only
ACT	28	16	मिनु रोम सहरमी जाक्‍दीत्‍तक।		1:0	length_only
ACT	28	22	गोपुकीमी एको नक थमा सुइक्‍तीके आ पर्बम चहिं लोव़ नेंतक।		1:0	length_only
ACT	28	29	मिनु हेरर हेररा जिशा बोक्‍तेक्‍म।		1:0	length_only
ROM	1	4	तन्‍न मुर ला ममाइ।		1:0	length_only
ROM	1	13	मेको लोव़ शेंदुनु, शुशेम थमा सुइक्‍तेक्‍म।		1:0	length_only
ROM	1	16	मेको लोव़ ङोंइती यहूदी आन कली तुइक्‍पाइश्‍शो बाक्‍माक्‍त।		1:0	length_only
ROM	1	16	नोले ग्रीक आन कली यो तुइक्‍पाइश्‍शो बाक्‍माक्‍त।		1:0	length_only
ROM	1	20		परिणामस्वरूप, यी मानिसहरूलाई कुनै बहाना छैन ।	0:1	length_only
ROM	2	9	मिनु ग्रीक यो सजाइ ताइनीम।		1:0	length_only
ROM	2	10	मिनु ग्रीक आन कली यो मोदेंशो दुम्‍ब।		1:0	length_only
ROM	3	8	मारदे हना पाप पशोमी परमप्रभु यावे कली ठेयब मसेल्‍ब।		1:0	length_only
ROM	3	8	मोदेंब आन कली परमप्रभु यावेमी सजाइ गेप्‍तु हना, ठीक दुम्‍ब।		1:0	length_only
ROM	3	13		तिनीहरूका ओठहरूमा सर्पको विष छ ।	0:1	length_only
ROM	3	29		के उहाँ गैरयहूदीहरूका परमेश्‍वर हुनुहुन्‍न र ?	0:1	length_only
ROM	4	19		उनी विश्‍वासमा कमजोर थिएनन् ।	0:1	length_only
ROM	5	9	मोपतीके ख्रीस्‍त आ हुशेमी इं पाप क्‍याम्‍शा, ठीक सेल्‍चा पुंइसाक्‍य।		1:0	length_only
ROM	5	10	ब्रोंइतय।		1:0	length_only
ROM	5	13	अरेशो लोव़ मबाक्‍थु, मुर दोस मताइब दुम्‍शो बाक्‍तेक्‍म।		1:0	length_only
ROM	5	14	आदम चहिं नोले ङा पाला कली कोंइतीक दुम्‍शो बाक्‍त।		1:0	length_only
ROM	6	6	गो मेको लोव़ तुइक्‍चा माल्‍नय।		1:0	length_only
ROM	7	9	मिनु बेक्‍ती।		1:0	length_only
ROM	7	13		आज्ञाद्वारा यस्तो भयो, ताकि पाप अत्यधिक पापमय बन्‍न सकोस् ।	0:1	length_only
ROM	8	4	परमप्रभु यावे आ सोक्‍त रे पा ब्रोंइशा बाक्‍नय।		1:0	length_only
ROM	8	4	गो रागी ङा मुर खोदेंशो मबाक्‍नय।		1:0	length_only
ROM	8	10	गे चहिं येसु ख्रीस्‍त आ मुर दुम्‍तीनी।		1:0	length_only
ROM	8	10	बेक्‍चा दा बेक्‍नीनी।		1:0	length_only
ROM	8	32	गेब।		1:0	length_only
ROM	8	34	पुंइब।		1:0	length_only
ROM	9	11	परमप्रभु यावे आ दाक्‍शो पा ब्रेश्‍शो बाक्‍त।		1:0	length_only
ROM	9	19	देंनी माइ।		1:0	length_only
ROM	10	7	बेक्‍शो मुर आन बाक्‍तीके सु लाइबा ङा?		1:0	length_only
ROM	11	6		(नोटः केही पुरानो प्रतिलिपिमा यस्तो छ, तर यदि यो कर्महरूद्वारा हो भने यो अनुग्रह हुँदै होइन; नत्र कर्म हुँदै हुँदैन ।	0:1	length_only
ROM	11	6		)	0:1	length_only
ROM	11	11	ममाइ।		1:0	length_only
ROM	11	24	परमप्रभु यावेमी इन कली केप्‍ताक्‍व।		1:0	length_only
ROM	11	24	मिनु इन कली केप्‍चा क्‍येङा यहूदी आन कली केप्‍चा श्‍येत मबाक्‍ब।		1:0	length_only
ROM	11	30	गेपुकीमी यो परमप्रभु यावे आ लोव़ मटिनी।		1:0	length_only
ROM	12	1	आं लोक्‍बपुकी, इन कली मुल यो शुश शेंचा दाक्‍ताक्‍ङ।		1:0	length_only
ROM	13	3		जे असल छ त्यही गर, र तिमीले तिनीहरूबाट प्रशंसा पाउनेछौ ।	0:1	length_only
ROM	15	7	दोपा येसु ख्रीस्‍तमी इन कली दाक्‍शा ब्रवा।		1:0	length_only
ROM	15	14		मेरा भाइहरू हो, म आफैँ पनि तिमीहरूको बारेमा विश्‍वस्त छु ।	0:1	length_only
ROM	15	24	गो दीसा नित्‍थी एकेर रे गाक्‍शा, स्‍पेन रागी लाइनुङ।		1:0	length_only
ROM	15	24	मिनु इन बाक्‍तीके यो ओव़शा ग्रुम्‍नन्‍नी।		1:0	length_only
ROM	15	30	मिनु थमा पा वोबु दुम्‍तय।		1:0	length_only
ROM	15	30	मोपतीके आं पर्बम परमप्रभु यावे कली पुंइना पुंइन बाक्‍कीन।		1:0	length_only
ROM	16	13	मेको कली यो “रिम्‍शो बाक्‍को” दे माइक्‍चा।		1:0	length_only
ROM	16	26	परमप्रभु यावे आ लोव़ पाइबपुकीम मेको ख्रुइश्‍शो लोव़ ब्रेक्‍शो बाक्‍तेक्‍म।		1:0	length_only
1CO	1	2	मिनु आ नेंमी गो नेल्‍ल का दुम्‍तय।		1:0	length_only
1CO	1	7	इं प्रभु येसु ख्रीस्‍तमी तपांइसेक्‍ल, दे रिम्‍शा बाक्‍नीनी।		1:0	length_only
1CO	1	23	मिनु राम्‍सीनीम।		1:0	length_only
1CO	1	23	अर्को रागी ङा मुरपुकीमी “मूर्ख लोव़ बाक्‍माक्‍त” दे काइ नेंचा मदाक्‍नीम।		1:0	length_only
1CO	2	6	मारदे हना मेको बेक्‍शा लाइनीम।		1:0	length_only
1CO	2	7	मुल इन कली रिम्‍शो दुम्‍मल, दे शेंनीकी।		1:0	length_only
1CO	3	11	थमा जग येसु ख्रीस्‍त ला बाक्‍ब।		1:0	length_only
1CO	6	1	इन दाते ङा का निक्‍शी जिम्‍तेक्‍म।		1:0	length_only
1CO	6	7		वास्तवमा ख्रीष्‍टियानहरूका बिचमा कुनै पनि झगडा हुनु नै तिमीहरूको हार हो ।	0:1	length_only
1CO	6	20		[टिपोटः केही पुराना प्रतिलिपिहरूमा यस्तो लेखिएको छ] यसकारण तिमीहरूको शरीर र आत्मामा परमेश्‍वरको महिमा गर, जुन परमेश्‍वरको हो ।	0:1	length_only
1CO	6	20		तर उत्तम प्रतिलिपिहरूमा यो छैन ।	0:1	length_only
1CO	7	14	मोदेंशो मदुम्‍त हना, आन आल प्रभु के मदुम्‍नीम।		1:0	length_only
1CO	7	14	तन्‍न मोदेंशो दुम्‍त हना, मेको आल परमप्रभु यावे के दुम्‍नीम।		1:0	length_only
1CO	7	30	रोंका पाइबपुकी रोंका मपाइब खोदेंशो पा बाक्‍कीन।		1:0	length_only
1CO	7	39	‍		1:0	length_only
1CO	8	1	मूर्ति कली चढ़ेशो श्‍ये ब्‍वचा आ पर्बम गो नेल्‍लेमी तुइक्‍नय।		1:0	length_only
1CO	8	4	परमप्रभु यावे ङा लाक्‍शा सुइ मबाक्‍ब दे तुइक्‍ताक्‍य।		1:0	length_only
1CO	8	6	इं कली परमप्रभु यावे का ला बाक्‍ब।		1:0	length_only
1CO	8	6	मेको मारेइ मारेइ सेल्‍ब इं आफ बाक्‍ब।		1:0	length_only
1CO	8	6	मिनु गोपुकी यो मेको आ सेल्‍शो बाक्‍नय।		1:0	length_only
1CO	9	27	मिनु गो आंम आं देंशो मपाता हना, आं कली सुइमी महिक्‍नीम।		1:0	length_only
1CO	10	8	गोपुकीम तेल्‍लेम पचा मदुम्‍ब।		1:0	length_only
1CO	10	9	गोपुकीम प्रभु कली नाक्‍चा मदुम्‍ब।		1:0	length_only
1CO	10	10	गोपुकीम गन गन पचा मदुम्‍ब।		1:0	length_only
1CO	10	18	आंइ इस्राएल ङा चढ़ेबपुकीमी चढ़ेशो गेय मिम्‍तीने।		1:0	length_only
1CO	11	3	ख्रीस्‍त आ पिया परमप्रभु यावे बाक्‍ब दे रुपीन।		1:0	length_only
1CO	11	15	साइ ङोंइती रे ङा मोदेंशो लोव़ बाक्‍ब दे मतुइक्‍नीनी ङा?		1:0	length_only
1CO	11	18	एको लोव़ नेंशा, इच्‍का थमा सुइक्‍ता।		1:0	length_only
1CO	11	30	का निक्‍शी बेक्‍शा यो लाम्‍तेक्‍म।		1:0	length_only
1CO	11	32	तन्‍न प्रभुमी आंइ कली नाक्‍शा सजाइ गेब।		1:0	length_only
1CO	12	3	‍		1:0	length_only
1CO	12	10	का कली मेको लोव़ आ अर्थ शेंतीक सक्ति गेब।		1:0	length_only
1CO	13	12	मुल गो इच्‍का ला रुप्‍नुङ।		1:0	length_only
1CO	14	1	दाक्‍तीक पाइश्‍शो मुर दुमीने।		1:0	length_only
1CO	14	25		उसको हृदयका गोप्य कुराहरू प्रकट हुन्छन् ।	0:1	length_only
1CO	14	31	गे नेल्‍ल इन थुं बारब।		1:0	length_only
1CO	15	1	मिनु मुल यो थमा सुइक्‍ना सुइक्‍न बाक्‍तीनी।		1:0	length_only
1CO	15	15	तन्‍न मेकोम मपव।		1:0	length_only
1CO	15	15	“बेक्‍शो रे मसेंसीनीम” देंशो लोव़ थमा बाक्‍त हना, आंइ शेंशो जोल दुम्‍ब।		1:0	length_only
1CO	15	23	मिनु नेल्‍ल का का पा सेंसीनीम।		1:0	length_only
1CO	15	43	शोक्‍शो रां मरिम्‍शो बाक्‍ब।		1:0	length_only
1CO	15	43	सेंसीशो रां चहिं थम दारशो बाक्‍ब।		1:0	length_only
1CO	15	46	नोले ला सोक्‍तीम गेशो रां बाक्‍ब।		1:0	length_only
1CO	15	52	मेको छिन काम दुम्‍ब।		1:0	length_only
1CO	15	52	याम काम दुम्‍ब।		1:0	length_only
1CO	15	54	मिनु जाम्‍शा लाइब रां, गेना हना यो लीब रां दुम्‍चा माल्‍ब।		1:0	length_only
1CO	15	55	दे ब्रेक्‍शो बाक्‍ब।		1:0	length_only
1CO	15	56	मेको आ अरेशो आ सक्ति बाक्‍ब।		1:0	length_only
1CO	16	10	मारदे हना गो नु बाक्‍शा, आं यो प्रभु आ गेय पना पन बाक्‍ब।		1:0	length_only
1CO	16	13	होस पा बाक्‍कीने।		1:0	length_only
1CO	16	13	सक्ति पाइश्‍शो गेय पना पन बाक्‍कीन।		1:0	length_only
2CO	1	18	परमप्रभु यावेमी आ देंशो खाप्‍ब, दे नेल्‍लेम तुइक्‍नीम।		1:0	length_only
2CO	1	22	मेकोमी इं कली छाप थोक्‍ताक्‍व।		1:0	length_only
2CO	3	2	मोदेंशो आंइ कागज चहिं गेपुकी दुम्‍तीनी।		1:0	length_only
2CO	3	10	मेको ङोंइती छेङछेङ पाइश्‍शो बाक्‍त।		1:0	length_only
2CO	4	5	गो आंम पर्बम मशेंनीकी।		1:0	length_only
2CO	4	6	गो परमप्रभु यावे आ छेङछेङ ख्रीस्‍त रे पा रुप्‍नीकी।		1:0	length_only
2CO	4	13	मिनु आंइ थमा सुइश्‍शो मुर आन कली नेंपाइक्‍नीकी।		1:0	length_only
2CO	5	1	इं रां, रागी ङा ताम्‍बु खोदेंशो बाक्‍ब।		1:0	length_only
2CO	6	2	नेनीन मुल पाप रे प्रोंइतीक नाक्‍त बाक्‍ब।		1:0	length_only
2CO	6	5	माइजा बाक्‍नीकी,		1:0	length_only
2CO	7	6	मिनु आंइ थुं बारत।		1:0	length_only
2CO	7	14	मोपतीके आं नें बोरपा बाक्‍ती।		1:0	length_only
2CO	7	15	मिनु इन कली शुश दाक्‍ताक्‍व।		1:0	length_only
2CO	8	8	मिनु गेपुकीमी यो दाक्‍तीक गेय कोंइदीने।		1:0	length_only
2CO	8	11		अब यसलाई पुरा गर ।	0:1	length_only
2CO	8	18	तीतस नु गाक्‍ब वारच का यो सोइक्‍ताक्‍क।		1:0	length_only
2CO	8	24	आं देंशो पाइतीनी हना, गोमी इन पर्बम पशो लोव़ थमा दुम्‍ब।		1:0	length_only
2CO	8	24	मिनु गो ग्‍येरसीनुङ।		1:0	length_only
2CO	8	24	थमा सुइक्‍ब नेल्‍लेमी यो “कोरिन्‍थीपुकीमी रिम्‍शो पामे बाक्‍त” दे तुइक्‍नीम।		1:0	length_only
2CO	9	14		तिनीहरूले तिमीहरूको चाहना गरेका छन् र तिमीहरूको निम्ति प्रार्थना गरिरहेका छन् ।	0:1	length_only
2CO	10	8	तन्‍न इन कली रिम्‍शो सेल्‍चा कली प्रभुम गेती।		1:0	length_only
2CO	11	2		किनकि म तिमीहरूप्रति डाही भएको छु ।	0:1	length_only
2CO	11	4	मिनु गे रीब पा बित्‍नीनी।		1:0	length_only
2CO	11	23	हेर हेरा साइक्‍चा पुंइसाक्‍यी।		1:0	length_only
2CO	11	26	रागी रागी हिरशा गाक्‍ङानु, खोला शोक्‍सीङानु, हेर हेरा योल्‍ताक्‍यी।		1:0	length_only
2CO	11	26	लांम बाप्‍शा बाक्‍ब खुइपुकीमी हेर हेरा साइक्‍तीमी।		1:0	length_only
2CO	11	26	आंम यहूदीपुकीमी यो शुश श्‍येत गेतीमी।		1:0	length_only
2CO	11	26	अर्को रागी ङा मुरपुकीमी यो हेर हेरा साइक्‍तीमी।		1:0	length_only
2CO	11	27	ग्‍यूमी फेक्‍चा यो मतङ।		1:0	length_only
2CO	11	28	मोदेंशो श्‍येत आं रांमी जशो ला ममाइ।		1:0	length_only
2CO	12	2	गो ख्रीस्‍त आ मुर का कली तुइक्‍नुङ।		1:0	length_only
2CO	12	2	परमप्रभु यावेमी ला तुइक्‍ब।		1:0	length_only
2CO	12	3	परमप्रभु यावेमी ला तुइक्‍ब।		1:0	length_only
GAL	1	13	मेको आन कली साम्‍चा, दे शुश गेय पाता।		1:0	length_only
GAL	2	11	काबु केफास एन्‍टीओकमी जाक्‍त।		1:0	length_only
GAL	2	15	गोपुकी यहूदी नय।		1:0	length_only
GAL	2	15	गो मोदेंशो मनय।		1:0	length_only
GAL	2	19	मुल गो परमप्रभु यावे आ दाक्‍शो पा ब्रोंइनुङ।		1:0	length_only
GAL	2	21	परमप्रभु यावेमी मो गेशो शिशी खेर मसोइक्‍नुङ।		1:0	length_only
GAL	3	2	लो देनीन।		1:0	length_only
GAL	3	5	ख्रीस्‍त कली थमा सुइश्‍शो तशा, कका छक लाक्‍चा ङा गेय कोंइताक्‍व।		1:0	length_only
GAL	3	14	ख्रीस्‍त येसु सराप रमेनु, अर्को रागी ङा मुरपुकी यो अब्राहाम आ तशो आसीक ताइनीम।		1:0	length_only
GAL	4	14	श्‍येत पा वारच पाइतीनी।		1:0	length_only
GAL	4	18	शेंब आन लोव़ नेंचा रिम्‍शो बाक्‍ब।		1:0	length_only
GAL	4	19	आं दाक्‍शो आलपुकी, मीश मुरुमी आल थिचामेनु, श्‍येत जाइनीमी।		1:0	length_only
GAL	4	19	शुश खाइक्‍ब।		1:0	length_only
GAL	6	8	आंम आन थुं ङा मिम्‍शो गेय पाम्‍तेक्‍म हना, मेको आन गेय मलीथु जाम्‍शा लाइब।		1:0	length_only
GAL	6	14	नें बोरपाइक्‍चा दा गो यो आं नें बोरपाइश्‍शा गाक्‍ती।		1:0	length_only
GAL	6	14	तन्‍न मुर आन पशो तशा ममाइ।		1:0	length_only
EPH	1	1	गो पावल नङ।		1:0	length_only
EPH	1	1	ख्रीस्‍त येसुम आं कली सोइक्‍ताक्‍यी।		1:0	length_only
EPH	1	7	मोपा गोपुकी येसु ख्रीस्‍त आ हुशेम पतीके माफ तशा ब्रोंइशा बाक्‍नय।		1:0	length_only
EPH	1	13	मिनु परमप्रभु यावेमी ङोंइती देंशो खोदेंशो पा आ सोक्‍तीमी छाप थोक्‍सीशो बाक्‍तीनी।		1:0	length_only
EPH	2	10	मेको पचा माल्‍नय।		1:0	length_only
EPH	2	12		तिमीहरू परमेश्‍वर बिना यस संसारमा थियौ ।	0:1	length_only
EPH	4	1	मोपतीके परमप्रभु यावे कली शिरशो गेय पने।		1:0	length_only
EPH	4	4	मोपा ब्रेत्‍चा पुंइसाक्‍नी।		1:0	length_only
EPH	5	31	मेको निक्‍शी रां का दुम्‍नीसी।		1:0	length_only
EPH	6	17	मेको चहिं परमप्रभु यावे आ सोक्‍त ङा तरवार बाक्‍ब।		1:0	length_only
EPH	6	20	मोपा महिंथु, लोव़ पचा परमप्रभु यावे आ दाक्‍शो बाक्‍ब।		1:0	length_only
PHP	1	27		सुसमाचारको विश्‍वासको निम्ति तिमीहरू मिलेर एउटै प्राणको भएर कडा परिश्रम गरिरहेका छौ भनेर सुन्‍ने मेरो चाहना छ ।	0:1	length_only
PHP	2	1		यसकारण म मान्दछु, कि ख्रीष्‍टमा उत्साह छ ।	0:1	length_only
PHP	2	1		म मान्दछु, कि त्यहाँ आत्माको सङ्गति छ ।	0:1	length_only
PHP	2	7		उहाँ मानिसको स्वरूपमा आउनुभयो ।	0:1	length_only
PHP	2	7		मानिसकै स्वरूपमा उहाँ रहनुभयो ।	0:1	length_only
PHP	2	12	गेपुकी हिंशा ख्रिंख्रि पा इन पाप रे ब्रोंइतीक गेय पने।		1:0	length_only
PHP	2	26	मोपतीके शुश सुर्ता पाप्‍तु।		1:0	length_only
PHP	2	28	मेको कली इन बाक्‍तीके सोइक्‍चा दाक्‍नुङ।		1:0	length_only
PHP	3	5	गो ८ नाक्‍त ङा आल बाक्‍ङानु, ख्रोइक्‍तीक चिनु ताता।		1:0	length_only
PHP	3	5	गो इस्राएली नङ।		1:0	length_only
PHP	3	5	गो बेन्‍यामीन आ थर ङा मुर नङ।		1:0	length_only
PHP	3	18	गो इन कली का निक्‍शी मुर आन पर्बम लोव़ पाता।		1:0	length_only
PHP	3	20	तन्‍न इं बाक्‍तीक स्‍वर्गम बाक्‍ब।		1:0	length_only
PHP	4	1	गेपुकीम आं कली ग्‍येरपाइश्‍शा, आं ग्रातीक सिरपेच खोदेंशो दुम्‍तीनी।		1:0	length_only
PHP	4	10	मुल चहिं सोइक्‍ताक्‍यीनी।		1:0	length_only
COL	1	25	मोपा आ लोव़ खाप्‍चा कली शेंब सेल्‍ती।		1:0	length_only
COL	2	8	मिनु गेपुकी दूली लोव़ शेंब आन नोले मखोतीन।		1:0	length_only
COL	2	20	मारदे गेपुकी रिती थिती पचा टीनीनी?		1:0	length_only
COL	3	5	मोपतीके इन आगामी बाक्‍शो माइत रागी ङा थुं कली सतीन।		1:0	length_only
COL	3	10	रिम्‍शो पाइब नक मुर दुमीन।		1:0	length_only
COL	3	11	ख्रीस्‍त नेल्‍ल क्‍येङा ठेयब बाक्‍ब।		1:0	length_only
COL	3	11	मिनु नेल्‍ल आन आगामी बाक्‍ब।		1:0	length_only
COL	3	21	श्‍येत गेतीनी हना, आन थुं जिक्‍ब।		1:0	length_only
COL	4	10	मेको जाक्‍मेनु, रिम्‍शो पा बाक्‍चा गेने।		1:0	length_only
COL	4	10	मेको आ पर्बम इन कली ङोंइती तुइक्‍पाइक्‍तन्‍नी।		1:0	length_only
1TH	1	1	गो पावल नङ।		1:0	length_only
1TH	1	1	सिल्‍वानस नु तिमोथी यो गो नु बाक्‍नीस।		1:0	length_only
1TH	1	6	गेपुकी आंइ खोदेंशो नु प्रभु खोदेंशो पाइब दुम्‍तीनी।		1:0	length_only
1TH	1	9	मेकोपुकीमी इं पर्बम लोव़ पाम्‍तेक्‍म।		1:0	length_only
1TH	2	4	मेकोमी आंइ थुं कली नाक्‍शा कोव़ब।		1:0	length_only
1TH	2	6		न त हामीले मानिसहरूबाट महिमा खोज्यौँ, न त तिमीहरूबाट या अरूहरूबाट नै, जब कि हामीले ख्रीष्‍टको प्रेरितहरूको रूपमा विशेष सुविधाहरूको दाबी गर्न सक्थ्यौँ ।	0:1	length_only
1TH	2	10	मिनु गे थमा सुइक्‍बमी यो तुइक्‍नीनी।		1:0	length_only
1TH	3	4	मेको यो तुइक्‍नीनी।		1:0	length_only
1TH	3	5	गो इन कली श्‍येत जशो तशा फाल्‍ने मचबु।		1:0	length_only
1TH	3	6	मिनु तिमोथी इन कली ग्रुम्‍थ पिशा, लेश्‍शा जाक्‍त।		1:0	length_only
1TH	4	1	गेपुकी मेको क्‍येङा यो शुश रिम्‍शो पने।		1:0	length_only
1TH	4	11	गेपुकी दुशा बाक्‍कीन।		1:0	length_only
1TH	4	11	आंम खिं ङा गेय ला मिम्‍तीने।		1:0	length_only
1TH	4	13	आंइ लोक्‍बपुकी, बेक्‍शो मुर आ पर्बम रागी रागी ङा मुरपुकीमी हिशेक शुश पाइनीम।		1:0	length_only
1TH	4	16	मेना प्रभु सरीङ रे यीब।		1:0	length_only
1TH	4	16	ख्रीस्‍त कली थमा सुइश्‍शा बेक्‍शो मुरपुकी ङोंइती सेंसीनीम।		1:0	length_only
1TH	4	17	मोदेंशो पा गोपुकी गेना हना यो प्रभु नु काथा बाक्‍चा ताइनय।		1:0	length_only
1TH	5	14	मचाप्‍‍ब आन कली वारच पने।		1:0	length_only
1TH	5	14	नेल्‍ल आन कली फाल्‍शा बाक्‍कीन।		1:0	length_only
1TH	5	15	अरु आन कली यो रिम्‍शो पने।		1:0	length_only
1TH	5	18	ख्रीस्‍त येसु आ नोले खोइक्‍ब मेको गेना हना यो देंचा माल्‍नीम।		1:0	length_only
2TH	1	1	गो पावल नङ।		1:0	length_only
2TH	1	5	गेपुकी परमप्रभु यावे आ राज्‍यम शिरशो मुर दुम्‍तीनी।		1:0	length_only
2TH	1	11	मोपतीके गो इन पर्बम प्रार्थना पना पन बाक्‍नीकी।		1:0	length_only
2TH	1	12	मो दुम्‍शा, इं प्रभु येसु आ नें इन पर्बम ठेयब सेल्‍नीम।		1:0	length_only
2TH	2	2	इन थुं मक्‍यन।		1:0	length_only
2TH	2	2		प्रभुको आगमन पहिल्यै भइसकेको छ भनेर	0:1	length_only
2TH	2	7	आ मरिम्‍शो गेय चहिं मुल बाक्‍ब।		1:0	length_only
2TH	2	13	दोपा आ मुर दुम्‍नीनी देंशा हना, परमप्रभु यावे आ सोक्‍तीमी इन कली पाप रे ङोन वोइश्‍शा, थमा शेंतीके थमा सुइक्‍पाइक्‍तु।		1:0	length_only
2TH	2	15	आंइ लोक्‍बपुकी, खोइल थेक्‍शा बाक्‍कीन।		1:0	length_only
2TH	3	3	प्रभुमी चहिं इन कली दाक्‍शा मप्रोंइब।		1:0	length_only
2TH	3	14	मोदेंशो पशो तशा, मेको मुरपुकी मुने दोक्‍नीम।		1:0	length_only
1TI	1	1	ख्रीस्‍त आ सोइश्‍शो गो पावल नङ।		1:0	length_only
1TI	1	2	आस शिशीमी इ कली थुं नाइश्‍शा बाक्‍चा गेम्‍सेक्‍ल।		1:0	length_only
1TI	1	3	मोदेंशो मशेंदीन, दे अरेवो।		1:0	length_only
1TI	1	9	ठीक पाइब आन कली मब्रेक्‍शो बाक्‍ब, दे यो तुइक्‍नय।		1:0	length_only
1TI	1	18	मेको लोव़ मिम्‍शा ग्राने चाप्‍नेवे।		1:0	length_only
1TI	3	3	जिचा पोक्‍ब नु क्‍येट शुश दाक्‍बमी एको गेय पने मचाप्‍ब।		1:0	length_only
1TI	3	6	मिनु सैतानमी मेको कली रेश्‍शा, खतम सेल्‍‍ब।		1:0	length_only
1TI	3	15	मेको थमा लोव़ ङा थाम नु बोल्‍यो हिरशो गारो खोदेंशो बाक्‍नीम।		1:0	length_only
1TI	5	2	मोपा नेल्‍ले रिम्‍शो पावो।		1:0	length_only
1TI	5	13		तिनीहरू अल्छी गर्ने मात्र होइन तर कुरौटे र अर्काको काममा हस्‍तक्षेप गर्ने पनि बन्‍छन् ।	0:1	length_only
1TI	5	14	अरुमी यो थमा सुइक्‍ब आन पर्बम मरिम्‍शो लोव़ पचा मताइनीम।		1:0	length_only
1TI	6	17		उहाँले हामीलाई सबै साँचो सम्पत्तिहरू हाम्रा आनन्दका लागि दिनुहुन्छ ।	0:1	length_only
1TI	6	19	मेको ला थमा ब्रोंइचा बाक्‍ब।		1:0	length_only
2TI	1	2	एको चिठी आं दाक्‍शो तौ तिमोथी, इ कली ब्रेक्‍ताक्‍ङ।		1:0	length_only
2TI	1	3	आं प्रार्थनामी इ कली गेना हना यो मिम्‍नुङ।		1:0	length_only
2TI	1	5	मुल थमा पा इ आगाम बाक्‍ब।		1:0	length_only
2TI	1	5	गो मेको तुइक्‍नुङ।		1:0	length_only
2TI	1	13	थमा लोव़ कली खोतो।		1:0	length_only
2TI	2	8	येसु ख्रीस्‍त कली मिम्‍तो।		1:0	length_only
2TI	2	19	तन्‍न परमप्रभु यावे आ थमा शेंतीके मब्रेत्‍चा ङा जग खोदेंशो बाक्‍ब।		1:0	length_only
2TI	2	19	प्रभुमी आ मुर आन कली तुइक्‍ब।		1:0	length_only
2TI	2	24	प्रभु आ गेय पाइबमी जिचा मदुम्‍ब।		1:0	length_only
2TI	3	2	मारदे हना मुरपुकीमी आंम कली ला दाक्‍नीम।		1:0	length_only
2TI	3	2	क्‍येट कली शुश दाक्‍नीम।		1:0	length_only
2TI	3	2	ठेयब लेश्‍शा, अरु नेल्‍ल आन कली दिप्‍नीम।		1:0	length_only
2TI	3	3	आंम रां नु शोव़ चलेस मजोक्‍नीम।		1:0	length_only
2TI	3	3	जिचा पोक्‍‍नीम।		1:0	length_only
2TI	3	3	रिम्‍शो मारेइ मदाक्‍नीम।		1:0	length_only
2TI	3	4	मुर आन कली श्‍येतम ख्रुम्‍नीम।		1:0	length_only
2TI	3	4	चुइश्‍शा गेय पाइनीम।		1:0	length_only
2TI	3	4	परमप्रभु यावे कली मदाक्‍नीम।		1:0	length_only
2TI	4	7	गो थमा सुइश्‍शा ग्राती।		1:0	length_only
2TI	4	8	मुल रे ठीक पतीके ङा सिरपेच गुप्‍चा दे आं कली वोइश्‍शो बाक्‍त।		1:0	length_only
2TI	4	8	प्रभु ठीक निसाफ पाइब बाक्‍ब।		1:0	length_only
2TI	4	13	किताब नु कागजपुकी यो चाक्‍मी।		1:0	length_only
TIT	1	6	हेंथे गाक्‍ब नु मटीब आल आन आफ ग्रुम्‍तीक खिं ङा शेंब खाल्‍पा दुम्‍ने मचाप्‍नीम।		1:0	length_only
TIT	1	9	मोदेंशो पाइब मुर परमप्रभु यावे आ लोव़ ङा शेंतीक तुइश्‍शा पचा माल्‍नीम।		1:0	length_only
TIT	1	13	मेको आ देंशो थमा बाक्‍ब।		1:0	length_only
TIT	2	8	मिनु आन मुने दोक्‍नीम।		1:0	length_only
TIT	2	10	मेको शेंचा माल्‍नेवे।		1:0	length_only
